# LAMMPS data file written by OVITO Basic 3.4.4
160 atoms
1 atom types
-4.599605 4.599605 xlo xhi
-18.68945 18.68945 ylo yhi
-13.25 13.25 zlo zhi

Atoms  # atomic

43 1 -4.0533181934 8.469311162 -2.1019535
30 1 4.2308362687 6.5049004514 -4.171577
31 1 3.3456330873 9.3181112232 -4.1438845
34 1 2.4453064046 7.3482058143 -2.110195
35 1 1.5326251828 5.4862506686 -4.163839
36 1 0.6137344944 8.3007697019 -4.135537
19 1 -1.1813257514 13.9199397389 -4.1466935
23 1 -0.2848627369 11.1154382508 -4.134318
26 1 -2.0996736865 11.9973933963 -2.088942
27 1 -3.9651566445 13.0040445522 -4.139035
28 1 -3.0697027833 10.236211765 -4.1411285
16 1 4.2676515071 11.2412556282 -2.092122
20 1 2.4494368499 12.1387230172 -4.1371005
21 1 0.6330988314 13.0448996899 -2.108764
22 1 1.5379423262 10.2027202706 -2.0985615
7 1 -0.2631801989 15.8712678345 -2.1339655
9 1 -1.1451452584 18.6872820238 -2.0431235
11 1 -3.8470065908 17.4412563923 -2.0635285
12 1 -2.0565845868 16.7400656072 -4.156896
13 1 -2.9702317256 14.7538629979 -2.096892
1 1 4.345706804 15.7595796813 -4.143116
2 1 3.5037215111 18.4862582996 -4.1918495
3 1 3.3680975581 14.056335345 -2.0910355
4 1 2.4540456541 16.9225867759 -2.1233125
5 1 1.5535073895 14.9790334915 -4.1647135
6 1 0.6328228551 17.8099992408 -4.24212
