##mu for surface of ../GB_projects/surf_111/slices/minimize_0K_segregation_Ni_1_k_10.dat
##xlen = 35.3033512272529
##ylen = 83.211986266
##xmin = -0.061682576324292526
##ymin = -41.896771742888106
##id mu x y
1743 -3.6366085116988 8.852782068732079 6.217112844877931
1740 -3.63714100180005 10.31317443239619 3.6554473912236296
1738 -3.63842131009915 11.794201952532166 6.2207338133473815
1737 -3.63885052399928 13.260970535439524 3.66149816128534
3499 -3.63878588099942 16.207878741215293 3.664952516846742
3497 -3.63861591239947 14.738108156958573 6.2242355214692155
3516 -3.63858856539991 17.68300853137561 6.2257374318556895
3521 -3.63874303289958 19.15475904941534 3.667664151931569
3517 -3.63854314039963 20.629097228273896 6.229441156942335
3513 -3.63865192269986 22.100726722049163 3.670262968481848
3512 -3.63864421619837 25.046266075930056 3.6713592226686225
3509 -3.63854744569835 23.57384223986752 6.232625695095655
3505 -3.63874048879916 27.99274169667527 3.6696500805969143
3508 -3.63855795459858 26.517740905445173 6.232393963932288
3503 -3.63852508909986 29.462959317774907 6.228236060427361
3502 -3.638829862899 30.941033231381898 3.664894409204053
1734 -3.63710360029836 33.89033901162001 3.657133617123696
1732 -3.63839775049928 32.40906596024093 6.222306656691006
1731 -3.6378664128988 1.5084180909441696 8.790066968410327
1728 -3.63785710149932 4.448923954984161 8.7900312426052
1725 -3.63772794809847 7.390497636736359 8.787172550043833
1724 -3.63801811689882 10.329771480309764 8.785592729718108
1722 -3.6383080791984 13.270697114187255 8.788042489777576
3485 -3.63823313180001 16.213286424545522 8.788493703081873
3496 -3.63833979329866 19.156534300593165 8.788043882007047
3493 -3.63679433709876 22.103093718283763 8.795021388684443
3490 -3.63630874009868 25.044938409429225 8.799157749027016
3489 -3.63678026880007 27.9867045935748 8.795033389879569
3487 -3.63832836089932 30.93270450711685 8.787574004723682
1720 -3.63799765160002 33.8740654246232 8.787833373817504
1718 -3.63739728529981 2.9755855982804857 11.35453321812282
1717 -3.65204016339885 1.5011873025437112 13.919796323133918
1703 -3.63756631489923 0.035652405567738854 11.356945485864204
1716 -3.64944900049886 4.445904247492315 13.90746393415444
1714 -3.63687852699877 5.920402144684144 11.350848288469978
1711 -3.64827957109992 7.396634004654178 13.907060080278557
1709 -3.63723781379849 8.863976818599507 11.350767440132993
1708 -3.63782871649892 11.804344641658748 11.35371619869814
1706 -3.65190279939998 10.337608971272266 13.914158101902371
1699 -3.64999252699999 13.279596312378375 13.91568236530175
3458 -3.63733541910005 14.745511952838736 11.353520255780376
3461 -3.64984309859938 16.221542219040753 13.914154585755444
3468 -3.63747803409933 17.686877998836007 11.35211554693676
3483 -3.63257200959924 20.62749363118135 11.347343810146318
3482 -3.64575884169972 19.164495662181377 13.90906510269572
3481 -3.58783830440007 22.10870684188733 13.89502835984677
3479 -3.59501124779854 23.577153952288715 11.366252631168376
3476 -3.73366303109833 25.043170718666723 13.922000216176396
3474 -3.5950115106989 26.510964775971313 11.366646359074698
3473 -3.63249356619963 29.460161024789446 11.348371715150527
3471 -3.58773263339936 27.976631150476667 13.89660096739869
3464 -3.64581240699954 30.92084801901349 13.911366614273954
1693 -3.63753512509902 32.39950328950377 11.353443401641254
1696 -3.65120935809864 33.86186269805602 13.917038371855948
1689 -3.451517903899 2.975703590630178 16.4586620611409
1686 -3.46727622039907 3.005840591347574 19.407287678290068
1685 -3.46610201549993 0.015917919958775204 16.466576020096728
1682 -3.45423153199954 5.924658414098332 16.436075567318035
1683 -3.76585474519925 5.899003886547627 19.343993252124935
1680 -3.46024104360004 8.875749681326 16.460948834797687
1678 -3.48257939359974 11.81146806992726 16.461675815442767
3439 -3.47684155489878 14.7569162363719 16.464524899692695
3450 -3.45932910579904 17.70576436485728 16.454850121821984
3454 -3.42039311949884 20.682890087836945 16.43528489954412
3453 -3.54233470090003 17.660325764737166 19.396853007806193
3451 -3.52876493869917 20.62175367779404 19.377454271624583
3447 -3.55360048039984 23.62013483886195 16.388204247505566
3448 -3.53478429629831 23.545235368542073 19.315710223307317
3445 -3.55859234169839 26.46322454652639 16.389834452697833
3443 -3.42151565919994 29.399458849152666 16.4368947073911
3444 -3.53392535909916 26.54944966114762 19.316243655844215
1676 -3.52746025029955 29.472208383673763 19.37704626801414
1674 -3.45930608309936 32.3746663202335 16.459811926840164
1688 -3.54056432590005 0.039215345553179744 19.41541105395917
1671 -3.85377166429862 1.5122357719300186 21.969365644930573
1670 -3.65072012469864 4.477814228307883 21.82783404003425
1668 -3.58332108809918 7.349079275151051 21.8229405161452
3441 -3.27380953849934 11.783582147270542 19.403087675929783
1679 -3.48773962499945 8.79123629836554 19.397995237088622
1666 -3.83404494479873 10.315614180929067 21.960375715078175
3438 -3.5596978788999 14.767401907584938 19.38493487069445
3428 -3.85139162659834 13.271732753767132 21.93496962048332
3425 -4.01885197769843 16.202722907718 21.849245728739486
3436 -3.86818759069865 19.15726491245697 21.929789417686628
3435 -4.02055806859971 22.1135554028276 21.797337794643596
3433 -3.85867382190008 25.04627701365915 21.853297374740485
3431 -4.02390589690003 27.9784225484262 21.798883156362376
1673 -3.54531075429986 32.438566958620854 19.402715240666584
1663 -3.86933224689892 30.928519656340356 21.93162694706127
1660 -4.01768349970007 33.87387383981233 21.865982761588093
3251 -3.60760545489939 3.010346458572856 24.37927899568466
1657 -3.89378120169931 2.9729502863483295 26.78160048826817
3395 -3.58684680129954 0.0032989085907459523 24.369359961575807
3416 -3.87561476979863 0.04504238056058033 26.778343304186492
1654 -3.59266681239933 5.912662381707761 24.291108765508177
1641 -3.97797833939876 5.925992298130143 26.76921076757103
1647 -3.5998359399 8.816334707097235 24.3548591856441
1638 -3.9739822699994 8.872307611574751 26.772301069606783
1636 -3.68307845659911 11.798588205420709 24.425357809774216
1633 -3.76680879339983 11.804291443668255 26.768438188775285
1630 -3.58128270059933 14.776867909317884 24.334535659137796
1631 -3.93412102859838 14.738865423461446 26.760793971990395
1658 -3.61938194969844 17.67343808488387 24.35405549216181
1651 -3.88068887259942 17.688736836027577 26.763789542669983
3419 -3.63223574799849 20.68956487661099 24.323164237229296
3422 -3.86676184669886 20.62091219685807 26.751196226505517
3410 -3.63982387259966 23.556033228481898 24.29819525296603
3406 -3.91606264679831 23.580077050479368 26.73747424503119
3429 -3.64010943509857 26.53151735483695 24.29894863775384
3401 -3.62934109129856 29.39719572236516 24.32556497739728
3403 -3.91445123039921 26.502283364684583 26.73798410702396
3398 -3.8767219606998 29.46107822288367 26.754529300438257
1664 -3.5917259295984 32.41276421537494 24.3552172329628
3396 -3.88077021819845 32.3935162103439 26.770144474209367
3392 -3.51461908939928 1.5089727524880483 29.417609057085045
1626 -3.62035684199873 2.979842524922088 32.04867705428196
3375 -3.61976467109889 0.03587125422088969 32.04740818392516
1622 -3.51840840570003 4.452439161861577 29.41422222108729
1619 -3.51640743499956 7.394770067410688 29.41330149951569
1621 -3.62035225949876 5.9222714580829345 32.04714098377907
1617 -3.62083302899919 8.864571456796194 32.04254503305353
1614 -3.51506761139899 10.33564135661633 29.405910237448467
1600 -3.6210456584995 11.805980261707782 32.03673813151964
1612 -3.51645819919941 13.275538133688151 29.40116585741739
1611 -3.51756686609951 16.21608043337795 29.402233798410943
1606 -3.62085242129979 14.746948586932014 32.03496875977224
1610 -3.6210834304984 17.688464511880834 32.03494684582622
1627 -3.51228515619914 19.157689083400317 29.401383776484767
3391 -3.6196255658997 20.630063464036223 32.03235330574638
3387 -3.50361828329915 22.09676587437502 29.393177138367864
3384 -3.49604857269878 25.0413275021546 29.37525210439973
3386 -3.62095242879877 23.571981281677775 32.01754067795231
3382 -3.62046312979874 26.511837828795745 32.01924408562425
3379 -3.50301793729886 27.98572574173013 29.395330005420277
3365 -3.61862774449946 29.453977970101263 32.0371527453583
3377 -3.51146919479834 30.925303025199867 29.40637917412757
3376 -3.5180501822997 33.86870650364985 29.41049972842653
3371 -3.61964107919994 32.39645351196461 32.0430785464497
3370 -3.62904504590006 1.507431924907153 34.661683950074554
1602 -3.62918302859907 4.450466590470504 34.66151061294482
1601 -3.62946882889992 7.393120295782493 34.65821272236477
1598 -3.62947630419876 10.33523854599558 34.65359162015178
1596 -3.62945055829914 13.276560559249356 34.650123598515854
1595 -3.62963048489837 16.218005985858337 34.64865268564305
1605 -3.62963687789852 19.159868532537235 34.64685378780509
3367 -3.62963849589869 22.102290118576914 34.63937824428571
3366 -3.6298987106984 25.04221498020224 34.63454393302403
3363 -3.62923178539859 27.982259651585977 34.64325334460316
3361 -3.62900398549937 30.925055254574623 34.65426084727649
3360 -3.62900215039917 33.86767922907112 34.65945055008599
1593 -3.63469898649964 2.978789327612555 37.258359346637775
3356 -3.63704357709867 1.5073840980553554 39.84304325965172
3355 -3.63467510189912 0.035847480746087526 37.25749067436264
1589 -3.6370850980984 4.4501859994053685 39.842608239965536
1587 -3.6348208394993 5.921652438045114 37.25660027287034
1586 -3.63710107689985 7.392686381807229 39.84034307519459
1584 -3.63481494379994 8.864037882733843 37.25311782255621
1581 -3.63475636379917 11.80580743262716 37.2496355719823
1580 -3.63706858379919 10.33470123709308 39.8373728363812
1578 -3.63705504669997 13.27639423201838 39.83456759405779
1575 -3.6348051608984 14.74730606660994 37.24704198375458
1574 -3.6370857059992 16.218117225241837 39.83201659767029
1590 -3.63490827619898 17.68909126476941 37.24485345385732
3358 -3.6348472728987 20.63135112835875 37.24072421794784
1591 -3.6370793492988 19.1601280238472 39.82903575027768
3354 -3.63694428069903 22.101720881783283 39.826295361399595
3352 -3.63465673589963 23.572430511691884 37.23677008348303
3351 -3.63686803739984 25.04235821025688 39.82620969307666
3349 -3.63458539639942 26.5122324743618 37.23878464420244
3346 -3.63469000619989 29.453541254431897 37.246535299285966
3345 -3.63693322619838 27.983110856722416 39.83004189161658
3343 -3.63703183979851 30.925073884078156 39.836074705860426
3340 -3.63467513039905 32.396308894777 37.25392305511366
3339 -3.6370418880997 33.86787288506938 39.84095001314388
## Ni positions: id, x, y, z
#Ni 615 0.03739718717776379 25.306155010779467 2.3137554550769495
#Ni 2578 26.518165530010645 -13.747271319779504 14.00214108569168
#Ni 2799 25.04531406721131 15.498398265459398 17.816225870671754
#Ni 2823 13.310666133357032 21.551342131309276 13.722062208395013
#Ni 2879 25.0398189902234 26.42029551109975 14.61355291168862
#Ni 3143 7.386852864203299 -14.845080964326844 19.0808998500093
#Ni 3162 20.627750131423102 -12.479941444694584 18.822656404233637
#Ni 3212 27.963944248402633 -10.00294462695122 18.56011634043881
#Ni 3261 4.450149078009287 0.22554750832258663 18.049361184130984
#Ni 3396 3.1701057746060592 22.62162090717788 18.8090344024573
#Ni 3397 4.583529596845935 20.544237217560287 18.423142865531094
#Ni 3400 5.915431479028066 22.6089043386521 18.821534402630657
#Ni 3401 7.207800917780374 20.537583366548393 18.42313707851962
#Ni 3402 8.683391848450723 22.59023752044619 18.830032443406324
#Ni 3407 11.81422922284819 22.699554306995104 18.79916446404445
#Ni 3412 14.86017844965515 22.59564234365747 18.8240809488344
#Ni 3413 16.217071758976058 20.528512642324085 18.42636170783632
#Ni 3414 17.525778617963482 22.61060297561201 18.826097302162303
#Ni 3417 20.81000512680843 22.5867049457168 18.81962579691496
#Ni 3418 22.1177249319616 20.490830730572192 18.420564873421473
#Ni 3421 23.44982313690491 22.56471953231421 18.824659174657512
#Ni 3423 26.639697661862304 22.56666732080174 18.82115544678552
#Ni 3424 27.97347986849608 20.49419389852641 18.41591641313922
#Ni 3426 29.28230409534433 22.590507965785456 18.81312149825273
#Ni 3427 35.18735888292161 22.61758049176478 18.806208291451497
#Ni 3431 33.88181762697795 20.53850897527572 18.42457125764399
#Ni 3433 32.548836213036786 22.610897929248697 18.80804864592672
#Ni 3435 1.5128833118421474 24.4393278066594 18.908352220279685
#Ni 3440 4.478942640590304 24.59405224592218 18.90436191722868
#Ni 3441 7.382376673091478 24.580054424226155 18.9070216575276
#Ni 3446 10.229296076229897 24.478381694854136 18.9175137726667
#Ni 3448 13.362632198434923 24.49269269386827 18.901172202613488
#Ni 3450 16.192346835482063 24.588893822294743 18.90756897574852
#Ni 3455 19.174254763143743 24.42121345787355 18.89581809086541
#Ni 3457 22.142657382466503 24.569976360072744 18.873591439032666
#Ni 3459 25.04297074867765 24.417783895578022 18.8839237431803
#Ni 3464 27.94471870937825 24.5719377066464 18.872686819462764
#Ni 3466 30.91345507964045 24.42913027717008 18.894957851027403
#Ni 3468 33.86499184219617 24.59999683563954 18.906611397194705
